"No.","Time","Source","Destination","Protocol","Length","Info"
"22889","1281.768534","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=805/9475, ttl=128 (reply in 22890)"
"22890","1281.831926","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=805/9475, ttl=53 (request in 22889)"
"22891","1282.788616","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=806/9731, ttl=128 (reply in 22892)"
"22892","1282.838929","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=806/9731, ttl=53 (request in 22891)"
"22893","1283.801788","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=807/9987, ttl=128 (reply in 22897)"
"22897","1283.840635","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=807/9987, ttl=53 (request in 22893)"
"22901","1284.815888","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=808/10243, ttl=128 (reply in 22902)"
"22902","1284.860735","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=808/10243, ttl=53 (request in 22901)"
"22903","1285.838458","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=809/10499, ttl=128 (reply in 22904)"
"22904","1285.888736","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=809/10499, ttl=53 (request in 22903)"
"22905","1286.853250","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=810/10755, ttl=128 (reply in 22906)"
"22906","1286.902078","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=810/10755, ttl=53 (request in 22905)"
"22907","1287.861296","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=811/11011, ttl=128 (reply in 22908)"
"22908","1287.901048","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=811/11011, ttl=53 (request in 22907)"
"22914","1288.879224","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=812/11267, ttl=128 (reply in 22915)"
"22915","1288.921081","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=812/11267, ttl=53 (request in 22914)"
"22918","1289.897224","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=813/11523, ttl=128 (reply in 22919)"
"22919","1289.948738","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=813/11523, ttl=53 (request in 22918)"
"22924","1290.911006","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=814/11779, ttl=128 (reply in 22925)"
"22925","1290.949982","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=814/11779, ttl=53 (request in 22924)"
"22926","1291.925356","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=815/12035, ttl=128 (reply in 22927)"
"22927","1291.971021","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=815/12035, ttl=53 (request in 22926)"
"22928","1292.941769","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=816/12291, ttl=128 (reply in 22929)"
"22929","1292.981085","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=816/12291, ttl=53 (request in 22928)"
"22930","1293.958239","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=817/12547, ttl=128 (reply in 22932)"
"22932","1294.001680","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=817/12547, ttl=53 (request in 22930)"
"22935","1294.972183","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=818/12803, ttl=128 (reply in 22936)"
"22936","1295.021377","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=818/12803, ttl=53 (request in 22935)"
"22937","1295.987683","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=819/13059, ttl=128 (reply in 22938)"
"22938","1296.032079","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=819/13059, ttl=53 (request in 22937)"
"22940","1296.994749","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=820/13315, ttl=128 (reply in 22942)"
"22942","1297.039952","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=820/13315, ttl=53 (request in 22940)"
"22947","1298.011514","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=821/13571, ttl=128 (reply in 22948)"
"22948","1298.051159","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=821/13571, ttl=53 (request in 22947)"
"22953","1299.026552","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=822/13827, ttl=128 (reply in 22954)"
"22954","1299.071951","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=822/13827, ttl=53 (request in 22953)"
"22955","1300.044797","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=823/14083, ttl=128 (reply in 22956)"
"22956","1300.091010","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=823/14083, ttl=53 (request in 22955)"
"22957","1301.048948","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=824/14339, ttl=128 (reply in 22958)"
"22958","1301.100233","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=824/14339, ttl=53 (request in 22957)"
"22959","1302.069151","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=825/14595, ttl=128 (reply in 22960)"
"22960","1302.111587","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=825/14595, ttl=53 (request in 22959)"
"22963","1303.087776","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=826/14851, ttl=128 (reply in 22964)"
"22964","1303.139424","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=826/14851, ttl=53 (request in 22963)"
"23031","1304.105296","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=827/15107, ttl=128 (reply in 23038)"
"23038","1304.153246","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=827/15107, ttl=53 (request in 23031)"
"23057","1305.126618","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=828/15363, ttl=128 (reply in 23058)"
"23058","1305.172214","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=828/15363, ttl=53 (request in 23057)"
"23059","1306.146803","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=829/15619, ttl=128 (reply in 23060)"
"23060","1306.192718","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=829/15619, ttl=53 (request in 23059)"
"23061","1307.163192","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=830/15875, ttl=128 (reply in 23062)"
"23062","1307.211372","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=830/15875, ttl=53 (request in 23061)"
"23063","1308.173029","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=831/16131, ttl=128 (reply in 23064)"
"23064","1308.222308","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=831/16131, ttl=53 (request in 23063)"
"23065","1309.192282","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=832/16387, ttl=128 (reply in 23066)"
"23066","1309.231354","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=832/16387, ttl=53 (request in 23065)"
"23069","1310.212370","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=833/16643, ttl=128 (reply in 23070)"
"23070","1310.252662","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=833/16643, ttl=53 (request in 23069)"
"23071","1311.227460","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=834/16899, ttl=128 (reply in 23072)"
"23072","1311.271534","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=834/16899, ttl=53 (request in 23071)"
"23076","1312.249344","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=835/17155, ttl=128 (reply in 23077)"
"23077","1312.291138","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=835/17155, ttl=53 (request in 23076)"
"23078","1313.263622","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=836/17411, ttl=128 (reply in 23079)"
"23079","1313.312233","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=836/17411, ttl=53 (request in 23078)"
"23083","1314.275258","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=837/17667, ttl=128 (reply in 23084)"
"23084","1314.322505","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=837/17667, ttl=53 (request in 23083)"
"23085","1315.295604","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=838/17923, ttl=128 (reply in 23086)"
"23086","1315.350306","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=838/17923, ttl=53 (request in 23085)"
"23087","1316.312273","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=839/18179, ttl=128 (reply in 23088)"
"23088","1316.351707","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=839/18179, ttl=53 (request in 23087)"
"23095","1317.332492","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=840/18435, ttl=128 (reply in 23096)"
"23096","1317.371215","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=840/18435, ttl=53 (request in 23095)"
"23099","1318.352675","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=841/18691, ttl=128 (reply in 23100)"
"23100","1318.401307","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=841/18691, ttl=53 (request in 23099)"
"23103","1319.367745","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=842/18947, ttl=128 (reply in 23104)"
"23104","1319.411347","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=842/18947, ttl=53 (request in 23103)"
"23105","1320.387171","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=843/19203, ttl=128 (reply in 23106)"
"23106","1320.440231","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=843/19203, ttl=53 (request in 23105)"
"23107","1321.408744","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=844/19459, ttl=128 (reply in 23108)"
"23108","1321.452038","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=844/19459, ttl=53 (request in 23107)"
"23109","1322.427908","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=845/19715, ttl=128 (reply in 23111)"
"23111","1322.480201","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=845/19715, ttl=53 (request in 23109)"
"23115","1323.437758","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=846/19971, ttl=128 (reply in 23116)"
"23116","1323.482963","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=846/19971, ttl=53 (request in 23115)"
"23120","1324.459412","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=847/20227, ttl=128 (reply in 23121)"
"23121","1324.501605","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=847/20227, ttl=53 (request in 23120)"
"23125","1325.475616","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=848/20483, ttl=128 (reply in 23126)"
"23126","1325.521729","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=848/20483, ttl=53 (request in 23125)"
"23199","1326.494145","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=849/20739, ttl=128 (reply in 23200)"
"23200","1326.541399","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=849/20739, ttl=53 (request in 23199)"
"23201","1327.503074","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=850/20995, ttl=128 (reply in 23202)"
"23202","1327.551492","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=850/20995, ttl=53 (request in 23201)"
"23203","1328.522620","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=851/21251, ttl=128 (reply in 23204)"
"23204","1328.561821","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=851/21251, ttl=53 (request in 23203)"
"23209","1329.533305","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=852/21507, ttl=128 (reply in 23210)"
"23210","1329.582759","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=852/21507, ttl=53 (request in 23209)"
"23211","1330.551231","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=853/21763, ttl=128 (reply in 23212)"
"23212","1330.592840","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=853/21763, ttl=53 (request in 23211)"
"23213","1331.574391","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=854/22019, ttl=128 (reply in 23214)"
"23214","1331.622741","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=854/22019, ttl=53 (request in 23213)"
"23219","1332.583054","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=855/22275, ttl=128 (reply in 23220)"
"23220","1332.639354","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=855/22275, ttl=53 (request in 23219)"
"23667","1400.162651","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=856/22531, ttl=128 (reply in 23668)"
"23668","1400.202745","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=856/22531, ttl=53 (request in 23667)"
"23671","1401.175621","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=857/22787, ttl=128 (reply in 23672)"
"23672","1401.222643","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=857/22787, ttl=53 (request in 23671)"
"23673","1402.189462","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=858/23043, ttl=128 (reply in 23674)"
"23674","1402.240505","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=858/23043, ttl=53 (request in 23673)"
"23675","1403.198016","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=859/23299, ttl=128 (reply in 23676)"
"23676","1403.251528","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=859/23299, ttl=53 (request in 23675)"
"23682","1404.215084","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=860/23555, ttl=128 (reply in 23683)"
"23683","1404.262569","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=860/23555, ttl=53 (request in 23682)"
"23684","1405.234686","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=861/23811, ttl=128 (reply in 23685)"
"23685","1405.283682","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=861/23811, ttl=53 (request in 23684)"
"23688","1406.249985","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=862/24067, ttl=128 (reply in 23693)"
"23693","1406.292872","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=862/24067, ttl=53 (request in 23688)"
"23698","1407.268765","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=863/24323, ttl=128 (reply in 23699)"
"23699","1407.313786","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=863/24323, ttl=53 (request in 23698)"
"23700","1408.287326","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=864/24579, ttl=128 (reply in 23701)"
"23701","1408.333997","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=864/24579, ttl=53 (request in 23700)"
"23702","1409.301652","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=865/24835, ttl=128 (reply in 23703)"
"23703","1409.428650","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=865/24835, ttl=53 (request in 23702)"
"23704","1410.318226","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=866/25091, ttl=128 (reply in 23705)"
"23705","1410.363499","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=866/25091, ttl=53 (request in 23704)"
"23706","1411.334322","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=867/25347, ttl=128 (reply in 23707)"
"23707","1411.389589","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=867/25347, ttl=53 (request in 23706)"
"23708","1412.357575","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=868/25603, ttl=128 (reply in 23709)"
"23709","1412.413146","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=868/25603, ttl=53 (request in 23708)"
"23713","1413.371865","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=869/25859, ttl=128 (reply in 23715)"
"23715","1413.496510","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=869/25859, ttl=53 (request in 23713)"
"23732","1414.387545","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=870/26115, ttl=128 (reply in 23738)"
"23738","1414.444649","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=870/26115, ttl=53 (request in 23732)"
"23810","1415.407080","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=871/26371, ttl=128 (reply in 23811)"
"23811","1415.453028","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=871/26371, ttl=53 (request in 23810)"
"23822","1416.429295","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=872/26627, ttl=128 (reply in 23823)"
"23823","1416.482828","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=872/26627, ttl=53 (request in 23822)"
"23826","1417.443860","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=873/26883, ttl=128 (reply in 23827)"
"23827","1417.494434","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=873/26883, ttl=53 (request in 23826)"
"23828","1418.465491","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=874/27139, ttl=128 (reply in 23829)"
"23829","1418.514035","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=874/27139, ttl=53 (request in 23828)"
"23830","1419.514187","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=875/27395, ttl=128 (reply in 23831)"
"23831","1419.553911","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=875/27395, ttl=53 (request in 23830)"
